bin_start,bin_end,count
0.0,8.666666666666666,57
8.666666666666666,17.333333333333332,92
17.333333333333332,26.0,80
26.0,34.666666666666664,62
34.666666666666664,43.33333333333333,56
43.33333333333333,52.0,30
52.0,60.666666666666664,17
60.666666666666664,69.33333333333333,19
69.33333333333333,78.0,16
78.0,86.66666666666666,14
86.66666666666666,95.33333333333333,14
95.33333333333333,104.0,10
104.0,112.66666666666666,7
112.66666666666666,121.33333333333333,7
121.33333333333333,130.0,7
130.0,138.66666666666666,1
138.66666666666666,147.33333333333331,4
147.33333333333331,156.0,2
156.0,164.66666666666666,0
164.66666666666666,173.33333333333331,3
173.33333333333331,182.0,2
