bin_start,bin_end,count
11.0,236.1818181818182,261
236.1818181818182,461.3636363636364,40
461.3636363636364,686.5454545454545,39
686.5454545454545,911.7272727272727,23
911.7272727272727,1136.909090909091,24
1136.909090909091,1362.090909090909,6
1362.090909090909,1587.2727272727273,3
1587.2727272727273,1812.4545454545455,2
1812.4545454545455,2037.6363636363637,4
2037.6363636363637,2262.818181818182,3
2262.818181818182,2488.0,0
2488.0,2713.181818181818,1
2713.181818181818,2938.3636363636365,3
2938.3636363636365,3163.5454545454545,6
3163.5454545454545,3388.727272727273,2
3388.727272727273,3613.909090909091,1
3613.909090909091,3839.090909090909,3
3839.090909090909,4064.2727272727275,3
4064.2727272727275,4289.454545454546,5
4289.454545454546,4514.636363636364,2
4514.636363636364,4739.818181818182,2
4739.818181818182,4965.0,5
4965.0,5190.181818181818,3
5190.181818181818,5415.363636363636,1
5415.363636363636,5640.545454545455,1
5640.545454545455,5865.727272727273,2
5865.727272727273,6090.909090909091,3
6090.909090909091,6316.090909090909,3
6316.090909090909,6541.272727272727,2
6541.272727272727,6766.454545454546,1
6766.454545454546,6991.636363636364,4
6991.636363636364,7216.818181818182,4
7216.818181818182,7442.0,0
7442.0,7667.181818181818,2
7667.181818181818,7892.363636363637,0
7892.363636363637,8117.545454545455,2
8117.545454545455,8342.727272727272,5
8342.727272727272,8567.909090909092,3
8567.909090909092,8793.09090909091,6
8793.09090909091,9018.272727272728,6
9018.272727272728,9243.454545454546,5
9243.454545454546,9468.636363636364,2
9468.636363636364,9693.818181818182,3
9693.818181818182,9919.0,4
