bin_start,bin_end,count
0.0,1.3157894736842106,21
1.3157894736842106,2.6315789473684212,0
2.6315789473684212,3.947368421052632,0
3.947368421052632,5.2631578947368425,0
5.2631578947368425,6.578947368421053,0
6.578947368421053,7.894736842105264,0
7.894736842105264,9.210526315789474,0
9.210526315789474,10.526315789473685,0
10.526315789473685,11.842105263157896,0
11.842105263157896,13.157894736842106,0
13.157894736842106,14.473684210526317,0
14.473684210526317,15.789473684210527,0
15.789473684210527,17.10526315789474,0
17.10526315789474,18.42105263157895,0
18.42105263157895,19.736842105263158,0
19.736842105263158,21.05263157894737,1
21.05263157894737,22.368421052631582,0
22.368421052631582,23.68421052631579,0
23.68421052631579,25.0,0
25.0,26.315789473684212,0
26.315789473684212,27.631578947368425,1
27.631578947368425,28.947368421052634,0
28.947368421052634,30.263157894736842,2
30.263157894736842,31.578947368421055,1
31.578947368421055,32.89473684210527,1
32.89473684210527,34.21052631578948,15
34.21052631578948,35.526315789473685,3
35.526315789473685,36.8421052631579,4
36.8421052631579,38.15789473684211,6
38.15789473684211,39.473684210526315,2
39.473684210526315,40.78947368421053,13
40.78947368421053,42.10526315789474,9
42.10526315789474,43.42105263157895,18
43.42105263157895,44.736842105263165,19
44.736842105263165,46.05263157894737,19
46.05263157894737,47.36842105263158,27
47.36842105263158,48.684210526315795,49
48.684210526315795,50.0,64
50.0,51.31578947368421,122
51.31578947368421,52.631578947368425,110
52.631578947368425,53.94736842105264,145
53.94736842105264,55.26315789473685,174
55.26315789473685,56.578947368421055,219
56.578947368421055,57.89473684210527,228
57.89473684210527,59.21052631578948,248
59.21052631578948,60.526315789473685,257
60.526315789473685,61.8421052631579,270
61.8421052631579,63.15789473684211,268
63.15789473684211,64.47368421052632,252
64.47368421052632,65.78947368421053,218
65.78947368421053,67.10526315789474,212
67.10526315789474,68.42105263157896,166
68.42105263157896,69.73684210526316,153
69.73684210526316,71.05263157894737,116
71.05263157894737,72.36842105263159,90
72.36842105263159,73.6842105263158,68
73.6842105263158,75.0,56
75.0,76.31578947368422,48
76.31578947368422,77.63157894736842,50
77.63157894736842,78.94736842105263,27
78.94736842105263,80.26315789473685,15
80.26315789473685,81.57894736842105,16
81.57894736842105,82.89473684210527,8
82.89473684210527,84.21052631578948,13
84.21052631578948,85.52631578947368,6
85.52631578947368,86.8421052631579,4
86.8421052631579,88.15789473684211,3
88.15789473684211,89.47368421052633,4
89.47368421052633,90.78947368421053,2
90.78947368421053,92.10526315789474,1
92.10526315789474,93.42105263157896,3
93.42105263157896,94.73684210526316,1
94.73684210526316,96.05263157894737,1
96.05263157894737,97.36842105263159,0
97.36842105263159,98.6842105263158,0
98.6842105263158,100.0,1
