bin_start,bin_end,count
-25.0,83.6470588235294,209
83.6470588235294,192.2941176470588,246
192.2941176470588,300.94117647058823,209
300.94117647058823,409.5882352941176,201
409.5882352941176,518.2352941176471,228
518.2352941176471,626.8823529411765,241
626.8823529411765,735.5294117647059,238
735.5294117647059,844.1764705882352,230
844.1764705882352,952.8235294117646,227
952.8235294117646,1061.4705882352941,250
1061.4705882352941,1170.1176470588234,223
1170.1176470588234,1278.764705882353,227
1278.764705882353,1387.4117647058822,255
1387.4117647058822,1496.0588235294117,225
1496.0588235294117,1604.705882352941,225
1604.705882352941,1713.3529411764705,205
1713.3529411764705,1822.0,219
