bin_start,bin_end,count
-1498.0,-1379.2857142857142,1
-1379.2857142857142,-1260.5714285714287,1
-1260.5714285714287,-1141.857142857143,1
-1141.857142857143,-1023.1428571428571,11
-1023.1428571428571,-904.4285714285714,19
-904.4285714285714,-785.7142857142858,28
-785.7142857142858,-667.0,50
-667.0,-548.2857142857143,86
-548.2857142857143,-429.57142857142867,105
-429.57142857142867,-310.8571428571429,131
-310.8571428571429,-192.1428571428571,174
-192.1428571428571,-73.42857142857156,208
-73.42857142857156,45.28571428571422,214
45.28571428571422,164.0,241
164.0,282.71428571428555,244
282.71428571428555,401.42857142857133,223
401.42857142857133,520.1428571428571,235
520.1428571428571,638.8571428571427,244
638.8571428571427,757.5714285714284,262
757.5714285714284,876.2857142857142,243
876.2857142857142,995.0,251
995.0,1113.7142857142858,191
1113.7142857142858,1232.428571428571,168
1232.428571428571,1351.1428571428569,139
1351.1428571428569,1469.8571428571427,139
1469.8571428571427,1588.5714285714284,94
1588.5714285714284,1707.2857142857142,65
1707.2857142857142,1826.0,57
