bin_start,bin_end,count
1.0,1.3461538461538463,2
1.3461538461538463,1.6923076923076923,2
1.6923076923076923,2.0384615384615383,2
2.0384615384615383,2.3846153846153846,2
2.3846153846153846,2.730769230769231,5
2.730769230769231,3.0769230769230766,10
3.0769230769230766,3.423076923076923,2
3.423076923076923,3.769230769230769,21
3.769230769230769,4.115384615384615,15
4.115384615384615,4.461538461538462,16
4.461538461538462,4.8076923076923075,39
4.8076923076923075,5.153846153846153,59
5.153846153846153,5.5,52
5.5,5.846153846153846,69
5.846153846153846,6.1923076923076925,60
6.1923076923076925,6.538461538461538,42
6.538461538461538,6.884615384615384,27
6.884615384615384,7.230769230769231,21
7.230769230769231,7.576923076923077,13
7.576923076923077,7.923076923076923,8
7.923076923076923,8.26923076923077,11
8.26923076923077,8.615384615384615,3
8.615384615384615,8.961538461538462,1
8.961538461538462,9.307692307692307,11
9.307692307692307,9.653846153846153,3
9.653846153846153,10.0,4
