bin_start,bin_end,count
1.0,17.85185185185185,139
17.85185185185185,34.7037037037037,163
34.7037037037037,51.55555555555556,200
51.55555555555556,68.4074074074074,236
68.4074074074074,85.25925925925925,260
85.25925925925925,102.11111111111111,304
102.11111111111111,118.96296296296296,209
118.96296296296296,135.8148148148148,243
135.8148148148148,152.66666666666666,238
152.66666666666666,169.5185185185185,251
169.5185185185185,186.37037037037035,255
186.37037037037035,203.22222222222223,227
203.22222222222223,220.07407407407408,202
220.07407407407408,236.92592592592592,194
236.92592592592592,253.77777777777777,166
253.77777777777777,270.6296296296296,142
270.6296296296296,287.48148148148147,118
287.48148148148147,304.3333333333333,81
304.3333333333333,321.18518518518516,51
321.18518518518516,338.037037037037,51
338.037037037037,354.88888888888886,43
354.88888888888886,371.7407407407407,32
371.7407407407407,388.59259259259255,13
388.59259259259255,405.44444444444446,10
405.44444444444446,422.2962962962963,5
422.2962962962963,439.14814814814815,1
439.14814814814815,456.0,1
