bin_start,bin_end,count
0.0,1.3953488372093024,2579
1.3953488372093024,2.7906976744186047,1216
2.7906976744186047,4.186046511627907,2507
4.186046511627907,5.5813953488372094,1237
5.5813953488372094,6.976744186046512,1258
6.976744186046512,8.372093023255815,2477
8.372093023255815,9.767441860465116,1277
9.767441860465116,11.162790697674419,2427
11.162790697674419,12.558139534883722,1287
12.558139534883722,13.953488372093023,1278
13.953488372093023,15.348837209302326,2446
15.348837209302326,16.74418604651163,1245
16.74418604651163,18.13953488372093,2554
18.13953488372093,19.53488372093023,1282
19.53488372093023,20.930232558139537,1304
20.930232558139537,22.325581395348838,2532
22.325581395348838,23.72093023255814,1259
23.72093023255814,25.116279069767444,2462
25.116279069767444,26.511627906976745,1216
26.511627906976745,27.906976744186046,1272
27.906976744186046,29.30232558139535,2460
29.30232558139535,30.697674418604652,1287
30.697674418604652,32.093023255813954,2521
32.093023255813954,33.48837209302326,1254
33.48837209302326,34.883720930232556,1290
34.883720930232556,36.27906976744186,2505
36.27906976744186,37.674418604651166,1341
37.674418604651166,39.06976744186046,2430
39.06976744186046,40.46511627906977,1279
40.46511627906977,41.86046511627907,1267
41.86046511627907,43.25581395348837,2477
43.25581395348837,44.651162790697676,1233
44.651162790697676,46.04651162790698,2460
46.04651162790698,47.44186046511628,1251
47.44186046511628,48.83720930232558,1303
48.83720930232558,50.23255813953489,2501
50.23255813953489,51.627906976744185,1220
51.627906976744185,53.02325581395349,2516
53.02325581395349,54.418604651162795,1295
54.418604651162795,55.81395348837209,1268
55.81395348837209,57.2093023255814,2521
57.2093023255814,58.6046511627907,1173
58.6046511627907,60.0,2474
