bin_start,bin_end,count
0.0,2.3255813953488373,2221
2.3255813953488373,4.651162790697675,1497
4.651162790697675,6.976744186046512,1500
6.976744186046512,9.30232558139535,2326
9.30232558139535,11.627906976744187,1504
11.627906976744187,13.953488372093023,1524
13.953488372093023,16.27906976744186,2266
16.27906976744186,18.6046511627907,1503
18.6046511627907,20.930232558139537,1482
20.930232558139537,23.255813953488374,2164
23.255813953488374,25.581395348837212,1519
25.581395348837212,27.906976744186046,1555
27.906976744186046,30.232558139534884,2268
30.232558139534884,32.55813953488372,1520
32.55813953488372,34.88372093023256,1531
34.88372093023256,37.2093023255814,2304
37.2093023255814,39.53488372093023,1506
39.53488372093023,41.86046511627907,1514
41.86046511627907,44.18604651162791,2252
44.18604651162791,46.51162790697675,1521
46.51162790697675,48.83720930232558,1505
48.83720930232558,51.162790697674424,2274
51.162790697674424,53.48837209302326,1479
53.48837209302326,55.81395348837209,1525
55.81395348837209,58.139534883720934,2292
58.139534883720934,60.46511627906977,1564
60.46511627906977,62.79069767441861,1484
62.79069767441861,65.11627906976744,2273
65.11627906976744,67.44186046511628,1493
67.44186046511628,69.76744186046513,1470
69.76744186046513,72.09302325581396,2296
72.09302325581396,74.4186046511628,1465
74.4186046511628,76.74418604651163,1539
76.74418604651163,79.06976744186046,2161
79.06976744186046,81.39534883720931,1545
81.39534883720931,83.72093023255815,1454
83.72093023255815,86.04651162790698,2308
86.04651162790698,88.37209302325581,1538
88.37209302325581,90.69767441860466,1552
90.69767441860466,93.0232558139535,2307
93.0232558139535,95.34883720930233,1521
95.34883720930233,97.67441860465117,1582
97.67441860465117,100.0,2337
