bin_start,bin_end,count
30.0,64.35483870967741,396
64.35483870967741,98.70967741935483,730
98.70967741935483,133.06451612903226,0
133.06451612903226,167.41935483870967,0
167.41935483870967,201.77419354838707,0
201.77419354838707,236.1290322580645,0
236.1290322580645,270.48387096774195,0
270.48387096774195,304.83870967741933,0
304.83870967741933,339.19354838709677,0
339.19354838709677,373.54838709677415,1904
373.54838709677415,407.9032258064516,0
407.9032258064516,442.258064516129,0
442.258064516129,476.6129032258064,0
476.6129032258064,510.96774193548384,0
510.96774193548384,545.3225806451612,0
545.3225806451612,579.6774193548387,0
579.6774193548387,614.0322580645161,0
614.0322580645161,648.3870967741935,0
648.3870967741935,682.7419354838709,0
682.7419354838709,717.0967741935483,0
717.0967741935483,751.4516129032257,619
751.4516129032257,785.8064516129032,0
785.8064516129032,820.1612903225806,0
820.1612903225806,854.516129032258,0
854.516129032258,888.8709677419354,0
888.8709677419354,923.2258064516128,0
923.2258064516128,957.5806451612902,0
957.5806451612902,991.9354838709677,0
991.9354838709677,1026.2903225806451,0
1026.2903225806451,1060.6451612903224,0
1060.6451612903224,1095.0,191
