bin_start,bin_end,count
0.0,0.35714285714285715,657
0.35714285714285715,0.7142857142857143,0
0.7142857142857143,1.0714285714285714,639
1.0714285714285714,1.4285714285714286,0
1.4285714285714286,1.7857142857142858,0
1.7857142857142858,2.142857142857143,651
2.142857142857143,2.5,0
2.5,2.857142857142857,0
2.857142857142857,3.2142857142857144,628
3.2142857142857144,3.5714285714285716,0
3.5714285714285716,3.928571428571429,0
3.928571428571429,4.285714285714286,653
4.285714285714286,4.642857142857143,0
4.642857142857143,5.0,613
