bin_start,bin_end,count
365.0,417.14285714285717,1930
417.14285714285717,469.2857142857143,0
469.2857142857143,521.4285714285714,0
521.4285714285714,573.5714285714286,0
573.5714285714286,625.7142857142858,0
625.7142857142858,677.8571428571429,0
677.8571428571429,730.0,0
730.0,782.1428571428571,1989
782.1428571428571,834.2857142857143,0
834.2857142857143,886.4285714285714,0
886.4285714285714,938.5714285714286,0
938.5714285714286,990.7142857142858,0
990.7142857142858,1042.857142857143,0
1042.857142857143,1095.0,1954
