bin_start,bin_end,count
0.0,1.3888888888888888,431
1.3888888888888888,2.7777777777777777,238
2.7777777777777777,4.166666666666666,427
4.166666666666666,5.555555555555555,230
5.555555555555555,6.944444444444445,239
6.944444444444445,8.333333333333332,507
8.333333333333332,9.722222222222221,224
9.722222222222221,11.11111111111111,481
11.11111111111111,12.5,237
12.5,13.88888888888889,200
13.88888888888889,15.277777777777777,467
15.277777777777777,16.666666666666664,246
16.666666666666664,18.055555555555554,439
18.055555555555554,19.444444444444443,226
19.444444444444443,20.833333333333332,205
20.833333333333332,22.22222222222222,429
22.22222222222222,23.61111111111111,207
23.61111111111111,25.0,440
