bin_start,bin_end,count
0.0296296296296296,1.4997821350762528,264
1.4997821350762528,2.969934640522876,409
2.969934640522876,4.440087145969499,413
4.440087145969499,5.910239651416122,415
5.910239651416122,7.380392156862745,341
7.380392156862745,8.85054466230937,255
8.85054466230937,10.320697167755991,224
10.320697167755991,11.790849673202615,201
11.790849673202615,13.261002178649239,155
13.261002178649239,14.731154684095861,134
14.731154684095861,16.201307189542483,111
16.201307189542483,17.671459694989107,102
17.671459694989107,19.14161220043573,87
19.14161220043573,20.61176470588235,83
20.61176470588235,22.081917211328975,55
22.081917211328975,23.5520697167756,68
23.5520697167756,25.022222222222222,55
25.022222222222222,26.492374727668846,44
26.492374727668846,27.962527233115466,32
27.962527233115466,29.43267973856209,38
29.43267973856209,30.902832244008714,29
30.902832244008714,32.37298474945534,32
32.37298474945534,33.84313725490196,20
33.84313725490196,35.31328976034859,24
35.31328976034859,36.78344226579521,14
36.78344226579521,38.253594771241836,20
38.253594771241836,39.72374727668846,9
39.72374727668846,41.19389978213508,15
41.19389978213508,42.664052287581704,16
42.664052287581704,44.134204793028324,8
44.134204793028324,45.60435729847495,16
45.60435729847495,47.07450980392157,9
47.07450980392157,48.54466230936819,9
48.54466230936819,50.01481481481482,4
50.01481481481482,51.48496732026144,4
51.48496732026144,52.95511982570807,3
52.95511982570807,54.42527233115469,7
54.42527233115469,55.89542483660131,12
55.89542483660131,57.365577342047935,2
57.365577342047935,58.835729847494555,10
58.835729847494555,60.30588235294118,4
60.30588235294118,61.7760348583878,4
61.7760348583878,63.24618736383442,3
63.24618736383442,64.71633986928104,3
64.71633986928104,66.18649237472766,2
66.18649237472766,67.65664488017428,3
67.65664488017428,69.12679738562092,6
69.12679738562092,70.59694989106754,2
70.59694989106754,72.06710239651416,4
72.06710239651416,73.53725490196078,0
73.53725490196078,75.0074074074074,3
75.0074074074074,76.47755991285403,4
76.47755991285403,77.94771241830065,3
77.94771241830065,79.41786492374727,0
79.41786492374727,80.8880174291939,0
80.8880174291939,82.35816993464051,2
82.35816993464051,83.82832244008715,0
83.82832244008715,85.29847494553377,1
85.29847494553377,86.76862745098039,1
86.76862745098039,88.23877995642701,1
88.23877995642701,89.70893246187363,0
89.70893246187363,91.17908496732026,2
91.17908496732026,92.64923747276688,1
92.64923747276688,94.1193899782135,2
94.1193899782135,95.58954248366013,2
95.58954248366013,97.05969498910675,1
97.05969498910675,98.52984749455338,0
98.52984749455338,100.0,33
