bin_start,bin_end,count
0.364963503649635,0.9455872594558725,141
0.9455872594558725,1.5262110152621102,367
1.5262110152621102,2.1068347710683475,214
2.1068347710683475,2.687458526874585,527
2.687458526874585,3.268082282680823,208
3.268082282680823,3.84870603848706,270
3.84870603848706,4.429329794293299,273
4.429329794293299,5.009953550099536,140
5.009953550099536,5.590577305905773,341
5.590577305905773,6.171201061712011,94
6.171201061712011,6.751824817518249,208
6.751824817518249,7.332448573324486,229
7.332448573324486,7.913072329130724,61
7.913072329130724,8.493696084936962,132
8.493696084936962,9.074319840743199,163
9.074319840743199,9.654943596549437,46
9.654943596549437,10.235567352355675,239
10.235567352355675,10.816191108161911,87
10.816191108161911,11.39681486396815,28
11.39681486396815,11.977438619774388,0
11.977438619774388,12.558062375580624,0
12.558062375580624,13.138686131386862,69
