bin_start,bin_end,count
0.0,23.25581395348837,1940
23.25581395348837,46.51162790697674,1819
46.51162790697674,69.76744186046511,1822
69.76744186046511,93.02325581395348,1869
93.02325581395348,116.27906976744185,1743
116.27906976744185,139.53488372093022,1734
139.53488372093022,162.7906976744186,1698
162.7906976744186,186.04651162790697,1749
186.04651162790697,209.30232558139534,1731
209.30232558139534,232.5581395348837,1762
232.5581395348837,255.81395348837208,1774
255.81395348837208,279.06976744186045,1783
279.06976744186045,302.3255813953488,1740
302.3255813953488,325.5813953488372,1819
325.5813953488372,348.83720930232556,1672
348.83720930232556,372.09302325581393,1813
372.09302325581393,395.3488372093023,1762
395.3488372093023,418.6046511627907,1763
418.6046511627907,441.86046511627904,1662
441.86046511627904,465.1162790697674,1808
465.1162790697674,488.3720930232558,1750
488.3720930232558,511.62790697674416,1833
511.62790697674416,534.8837209302326,1811
534.8837209302326,558.1395348837209,1823
558.1395348837209,581.3953488372092,1787
581.3953488372092,604.6511627906976,1698
604.6511627906976,627.9069767441861,1762
627.9069767441861,651.1627906976744,1833
651.1627906976744,674.4186046511627,1723
674.4186046511627,697.6744186046511,1692
697.6744186046511,720.9302325581396,1771
720.9302325581396,744.1860465116279,1902
744.1860465116279,767.4418604651162,1775
767.4418604651162,790.6976744186046,1763
790.6976744186046,813.953488372093,1755
813.953488372093,837.2093023255813,1847
837.2093023255813,860.4651162790697,1725
860.4651162790697,883.7209302325581,1736
883.7209302325581,906.9767441860465,1741
906.9767441860465,930.2325581395348,1855
930.2325581395348,953.4883720930231,1721
953.4883720930231,976.7441860465116,1816
976.7441860465116,1000.0,1859
